,ltt,lgt,land_no,cluster
2138,13.896351688635397,100.70935887014323,111984,16
2139,13.896341731494555,100.70922482445184,111985,16
2140,13.896340332813892,100.70907459621525,111986,16
2141,13.896539931381785,100.70906223084228,111987,16
2142,13.896561959381645,100.70921228149231,111988,16
2143,13.896571912633954,100.70934632931464,111989,16
2144,13.89671056573354,100.70933842326276,111990,16
2145,13.896700611574502,100.70920437623704,111991,16
2146,13.896920834292455,100.70919182431732,111994,16
2147,13.896930785022612,100.7093258668612,111995,16
2148,13.897069442891784,100.70931796713408,111996,16
2149,13.897059490303326,100.7091839195439,111997,16
2150,13.897726754497723,100.70975623213492,112010,16
2151,13.897821333042888,100.70975062345676,112011,16
2152,13.897919085073449,100.70975277769232,112012,16
2153,13.8981024536428,100.70977766857276,112013,16
2154,13.898100711088851,100.70963930236913,112014,16
2155,13.89823906861936,100.70963142336976,112015,16
2156,13.898257511272936,100.70976849938538,112016,16
2157,13.898461382889742,100.70975654602432,112017,16
2158,13.898459590325826,100.7096188608831,112018,16
2159,13.898598089834,100.70961082804548,112019,16
2160,13.898616175987684,100.70974739470472,112020,16
2161,13.898820316150507,100.70973542126292,112021,16
2162,13.89881831257844,100.70959827777618,112022,16
2163,13.898956968742354,100.7095903761504,112023,16
2164,13.898974840130514,100.7097262832572,112024,16
2165,13.899179250398278,100.70971429553911,112025,16
2166,13.899177189556369,100.7095778359906,112026,16
2167,13.899315845848626,100.70956993289887,112027,16
2168,13.899333500410515,100.70970517586188,112028,16
2169,13.899538186360674,100.70969316413972,112029,16
2170,13.899536069462355,100.70955738401018,112030,16
2171,13.899526115603548,100.70942334295368,112031,16
2172,13.89966477074898,100.70941544854853,112032,16
2173,13.8996747261562,100.70954948679125,112033,16
2174,13.899692155302631,100.70968406512168,112034,16
2175,13.89737258526234,100.70980186312444,112053,16
2176,13.896920822963985,100.70986994359382,112054,16
2177,13.896729842909764,100.70989878024324,112055,16
2178,13.895278645326876,100.70911257708858,112056,16
2179,13.89627711022358,100.70980356753638,112057,16
2180,13.896684757098058,100.70951988063976,112058,16
2181,13.89702239249492,100.70947024806404,112059,16
2182,13.897579690582315,100.7096350351943,112060,16
2183,13.897902904223516,100.70935016541468,112061,16
2184,13.899445028814966,100.70902059400488,112062,16
2193,13.899533030858288,100.71256128314272,33320,17
2194,13.897723096208574,100.71270314760346,33321,17
2195,13.897475093797224,100.71272192399243,33322,17
2196,13.89718395819944,100.71274534331354,33324,17
2197,13.897068930198486,100.71275407950664,33325,17
2198,13.896952739069492,100.71276148332772,33326,17
2199,13.896230419422707,100.712815066546,33328,17
2200,13.89576645647785,100.7128503337336,33330,17
2201,13.89870176124698,100.71276481180006,33331,17
2202,13.895423243736834,100.71283437989608,33332,17
2203,13.89539580730668,100.71299046730084,33338,17
2210,13.895450721077882,100.7102559219904,69228,19
2211,13.899628458942727,100.71002588835546,69283,19
2212,13.899625889188943,100.7099929758006,69284,19
2213,13.899629114578827,100.70996170782632,69285,19
2214,13.89962806160307,100.70993051985964,69286,19
2215,13.899624500289455,100.70989873522296,69287,19
2216,13.899624038364962,100.70986596268592,69288,19
2217,13.899621689405892,100.70983407345716,69289,19
2218,13.899622079580215,100.70980348898088,69290,19
2219,13.899620427778304,100.70976893875805,69291,19
2220,13.899401460298831,100.70978130384776,69292,19
2221,13.899404660287988,100.70981628609448,69293,19
2222,13.899405670174902,100.70984648844012,69294,19
2223,13.899409178854045,100.70987867801465,69295,19
2224,13.899411385776707,100.70991090235204,69296,19
2225,13.899410572457338,100.70994115402507,69297,19
2226,13.899412633659884,100.70997297226091,69298,19
2227,13.899413435902645,100.71000543764924,69299,19
2228,13.899415021908334,100.71003928784992,69300,19
2229,13.899276679383709,100.71004683851054,69301,19
2230,13.899273340383193,100.71001456774044,69302,19
2231,13.899270287947967,100.709982312958,69303,19
2232,13.899270553139887,100.70995006240716,69304,19
2233,13.899267331994787,100.70991960000973,69305,19
2234,13.899267123521044,100.70988758709308,69306,19
2235,13.899264852901126,100.70985576046486,69307,19
2236,13.899262348842244,100.70982471650856,69308,19
2237,13.89926182081414,100.70978903888796,69309,19
2238,13.899044358869643,100.70980084337886,69310,19
2239,13.8990449515927,100.70983659826608,69311,19
2240,13.89904726782626,100.70987018390612,69312,19
2241,13.89904742002268,100.70990146585984,69313,19
2242,13.899051134836665,100.7099326300429,69314,19
2243,13.899052940425658,100.70996374905891,69315,19
2244,13.899054498527644,100.70999437406095,69316,19
2245,13.899056162646916,100.71002627430374,69317,19
2246,13.89905874253083,100.71005982200984,69318,19
2247,13.898914352971923,100.71006878067972,69319,19
2248,13.898913497364198,100.71003494203552,69320,19
2249,13.898910968779862,100.71000284850756,69321,19
2250,13.898909531996066,100.7099713141825,69322,19
2251,13.898908514290222,100.70994090637124,69323,19
2252,13.898905094547342,100.70990999715592,69324,19
2253,13.898903764731497,100.70987763482552,69325,19
2254,13.89890463414312,100.70984503089996,69326,19
2255,13.898684713478998,100.70982430623128,69328,19
2256,13.898686753627532,100.70986006281096,69329,19
2257,13.898686742215435,100.70989197399116,69330,19
2258,13.898692525169858,100.70992330537236,69331,19
2259,13.89869105878496,100.70995589009688,69332,19
2260,13.898694234291549,100.7099873855932,69333,19
2261,13.898693740616594,100.71001725307023,69334,19
2262,13.89869707781022,100.71004872381933,69335,19
2263,13.89869770340644,100.71008395495092,69336,19
2264,13.898555579892998,100.71009383534944,69337,19
2265,13.898551714215715,100.71005872247254,69338,19
2266,13.898550271324602,100.71002602402798,69339,19
2267,13.898548206906424,100.7099955087751,69340,19
2268,13.89854920909105,100.70996443488748,69341,19
2269,13.89854620430684,100.70993420616756,69342,19
2270,13.898544471169108,100.70990235140631,69343,19
2271,13.898543191369164,100.709868647596,69344,19
2272,13.898542044144197,100.70983293620516,69345,19
2273,13.898326288489669,100.70984688138104,69346,19
2274,13.898327136133876,100.7098825656222,69347,19
2275,13.898329705067871,100.70991566285544,69348,19
2276,13.898330075282878,100.70994771553072,69349,19
2277,13.89833289714112,100.70997929334246,69350,19
2278,13.898335195317854,100.71000922838532,69351,19
2279,13.898335164558468,100.71003956233427,69352,19
2280,13.898337811379122,100.7100720222552,69353,19
2281,13.898337890811217,100.71010702581292,69354,19
2282,13.898193937800734,100.71011612337588,69355,19
2283,13.898192585116604,100.7100800977963,69356,19
2284,13.898192285287314,100.71004731341132,69357,19
2285,13.898188993791695,100.71001793184692,69358,19
2286,13.898187105754156,100.7099875898869,69359,19
2287,13.898187872765568,100.709955114685,69360,19
2288,13.898183583933568,100.7099230178881,69361,19
2289,13.898183787767078,100.70989009283063,69362,19
2290,13.8981798190763,100.7098546051752,69363,19
2291,13.89796630009686,100.70986687950652,69364,19
2292,13.897968729460722,100.70990358927556,69365,19
2293,13.8979698664549,100.70993606147084,69366,19
2294,13.897970853562375,100.7099685549228,69367,19
2295,13.897974145754334,100.70999997188252,69368,19
2296,13.897975005824204,100.710029992465,69369,19
2297,13.897978121238816,100.7100598452894,69370,19
2298,13.897978894504885,100.7100919186098,69371,19
2299,13.897979835239497,100.71012905058684,69372,19
2300,13.897834512614985,100.71013840609317,69373,19
2301,13.897833685621944,100.71010000225402,69374,19
2302,13.89783194953225,100.7100678352633,69375,19
2303,13.897830423685628,100.7100379792111,69376,19
2304,13.8978279187598,100.71000809420576,69377,19
2305,13.897829545889326,100.70997721992204,69378,19
2306,13.897825145170556,100.7099451284814,69379,19
2307,13.897822908207653,100.7099115770081,69380,19
2308,13.897822592574729,100.70987467607524,69381,19
2309,13.897609936814089,100.70988963843628,69382,19
2310,13.89761270878446,100.70992579365456,69383,19
2311,13.897613863719087,100.7099588571791,69384,19
2312,13.897614208122928,100.70999153067778,69385,19
2313,13.89761587831754,100.7100217020018,69386,19
2314,13.89761667412542,100.71005104272564,69387,19
2315,13.897619988496222,100.71008080963612,69388,19
2316,13.897620115287546,100.7101135231629,69389,19
2317,13.897621756968675,100.71015266611276,69390,19
2318,13.89747867973113,100.71016080391396,69391,19
2319,13.897478368349718,100.71012198990654,69392,19
2320,13.897473317276818,100.7100912309245,69393,19
2321,13.89747108969799,100.7100607165066,69394,19
2322,13.897471941758605,100.7100303397217,69395,19
2323,13.89746938898196,100.7099996834712,69396,19
2324,13.897469677344112,100.70996603457831,69397,19
2325,13.897467531918984,100.7099340373604,69398,19
2326,13.897463069691833,100.70989833613348,69399,19
2327,13.897248402713137,100.70991120521018,69400,19
2328,13.89725203724594,100.70994866232236,69401,19
2329,13.897253160992056,100.70998115451457,69402,19
2330,13.897254501122902,100.71001289350968,69403,19
2331,13.897258170421312,100.71004365544334,69404,19
2332,13.897259945989838,100.71007510994616,69405,19
2333,13.89725987813127,100.71010572812015,69406,19
2334,13.897265342182838,100.710136735403,69407,19
2335,13.897264275662607,100.7101755598882,69408,19
2336,13.897122059135178,100.71018422178432,69409,19
2337,13.897116642304404,100.71014457066671,69410,19
2338,13.897119893530617,100.7101134717883,69411,19
2339,13.897115760146304,100.71008394189668,69412,19
2340,13.897115234499823,100.71005354682832,69413,19
2341,13.897111396310398,100.71002254003253,69414,19
2342,13.897110135910486,100.70998860129488,69415,19
2343,13.89710842260254,100.70995645752672,69416,19
2344,13.897105884168496,100.70991946716214,69417,19
2345,13.896888726120237,100.70993329206917,69418,19
2346,13.896890613924162,100.70997116758126,69419,19
2347,13.89689248102552,100.71000373225114,69420,19
2348,13.896894184379311,100.71003566081752,69421,19
2349,13.896896548678392,100.71006549088852,69422,19
2350,13.896896741733402,100.71009664324154,69423,19
2351,13.896898273242549,100.71012764731096,69424,19
2352,13.896901701412386,100.7101579017446,69425,19
2353,13.896901967860948,100.71019899967182,69426,19
2354,13.896759643115878,100.7102072352738,69427,19
2355,13.896755807700169,100.71016687660764,69428,19
2356,13.896756355330265,100.71013669375498,69429,19
2357,13.8967543548007,100.7101056221486,69430,19
2358,13.89675003994217,100.71007361478704,69431,19
2359,13.896749531101174,100.71004325698108,69432,19
2360,13.896746010770322,100.71001180738988,69433,19
2361,13.89674423452051,100.70997898152882,69434,19
2362,13.896745843169423,100.70994120411798,69435,19
2363,13.896526006947276,100.70995452568188,69436,19
2364,13.896527154799784,100.70999282133816,69437,19
2365,13.896530055310178,100.71002491270808,69438,19
2366,13.89653136926121,100.71005603836926,69439,19
2367,13.896533590017537,100.7100865886267,69440,19
2368,13.89653802974849,100.71011875407623,69441,19
2369,13.896538736030564,100.7101513057564,69442,19
2370,13.896538821507267,100.71018176905169,69443,19
2371,13.896541035891124,100.710222325005,69444,19
2372,13.896396044829874,100.7102307587798,69445,19
2373,13.896396274661496,100.71018852763592,69446,19
2374,13.896395244751073,100.71015886465366,69447,19
2375,13.896393795895888,100.71012699623502,69448,19
2376,13.896392425373309,100.71009498897908,69449,19
2377,13.896387322992554,100.71006443319416,69450,19
2378,13.896385675260255,100.71003239201146,69451,19
2379,13.89639310984002,100.70998764010751,69452,19
2380,13.896161349996934,100.71004987510982,69453,19
2381,13.89615940419422,100.71008022790048,69454,19
2382,13.896165908307369,100.71010772465048,69455,19
2383,13.896166498619056,100.71014048750664,69456,19
2384,13.89616654396509,100.71017591277982,69457,19
2385,13.896170962818044,100.71020556361115,69458,19
2386,13.896172647467411,100.7102467555541,69459,19
2387,13.896079308540026,100.71019943682302,69460,19
2388,13.8960444320751,100.71020273675872,69461,19
2389,13.896009378547728,100.71020887989911,69462,19
2390,13.895970165918524,100.7101726177138,69463,19
2391,13.895934400627745,100.71017720466638,69464,19
2392,13.895898399003096,100.7101835023486,69465,19
2393,13.895864112090925,100.71018935305293,69466,19
2394,13.895829717030308,100.71019485729369,69467,19
2395,13.895793261537584,100.71020221708616,69468,19
2396,13.895757121156487,100.71020965626724,69469,19
2397,13.89572087001797,100.71021003669192,69470,19
2398,13.895684383961134,100.71021750389892,69471,19
2399,13.8955938303785,100.71029177565518,69472,19
2400,13.895595323304937,100.71025336868227,69473,19
2401,13.89558854016954,100.71022148621606,69474,19
2402,13.89559040296444,100.710178180975,69475,19
2403,13.899516327362736,100.70990379287058,69479,19
2404,13.899158621285144,100.70992249083116,69480,19
2405,13.898800009359574,100.7099463369904,69481,19
2406,13.898440827380597,100.7099695066239,69482,19
2407,13.898080475702049,100.70998958156218,69483,19
2408,13.89772220823738,100.71001654693504,69484,19
2409,13.897364178906994,100.71003598692666,69485,19
2410,13.897005704257834,100.71006164079584,69486,19
2411,13.896642257656255,100.7100826670048,69487,19
2412,13.89620941967586,100.71005407847814,69488,19
2413,13.896035096475677,100.71008843635263,69489,19
2414,13.8956275011262,100.71006336284644,69490,19
2415,13.899607800411642,100.71026400384577,69492,19
2416,13.89882499432703,100.71031983139544,69493,19
2417,13.898041590228011,100.71037511183468,69494,19
2418,13.897255482873687,100.71043092667286,69495,19
2419,13.896463331354944,100.7104862294811,69496,19
2420,13.899729518362856,100.71025627636496,69526,19
2421,13.899693447141331,100.7102586080256,69527,19
2422,13.899650060706936,100.71026086513014,69528,19
2423,13.899565911977154,100.71026709025844,69529,19
2424,13.8995235009584,100.7102718871534,69530,19
2425,13.899487168057547,100.71027215663322,69531,19
2426,13.899450936120555,100.71027616222786,69532,19
2427,13.899414583859706,100.710278824193,69533,19
2428,13.89937848595564,100.71028165071552,69534,19
2429,13.89934275985866,100.71028341900184,69535,19
2430,13.89930653773137,100.7102853305068,69536,19
2431,13.899270029363931,100.7102880190952,69537,19
2432,13.89923425081256,100.7102904284331,69538,19
2433,13.899198451954788,100.71029366634492,69539,19
2434,13.899162782707243,100.71029465311372,69540,19
2435,13.899126505004954,100.71029900266404,69541,19
2436,13.899090076633334,100.71030133607591,69542,19
2437,13.899053717191167,100.71030312663125,69543,19
2438,13.899017595095629,100.71030471380206,69544,19
2439,13.898982093663555,100.71030784392968,69545,19
2440,13.89894603374106,100.7103098205082,69546,19
2441,13.89891001947252,100.71031322014628,69547,19
2442,13.898867315157633,100.71031546420012,69548,19
2443,13.898781215283943,100.71032240754792,69549,19
2444,13.898738214273436,100.71032565305374,69550,19
2445,13.898702578659533,100.7103261060132,69551,19
2446,13.898666748646898,100.71033163108685,69552,19
2447,13.89863057698475,100.7103314161817,69553,19
2448,13.898594191198184,100.71033437666344,69554,19
2449,13.898559217692467,100.71033716960603,69555,19
2450,13.898523202952266,100.71033893325831,69556,19
2451,13.898487677636709,100.7103435372322,69557,19
2452,13.898452540022248,100.71034549024576,69558,19
2453,13.898416203237275,100.7103464673382,69559,19
2454,13.898379846721667,100.7103503717611,69560,19
2455,13.89834232016666,100.71035164957364,69561,19
2456,13.898305289777184,100.7103549393871,69562,19
2457,13.898269830941295,100.71035911253634,69563,19
2458,13.898234494884267,100.7103615464293,69564,19
2459,13.898199181755311,100.71036367392652,69565,19
2460,13.898163729051564,100.71036642851642,69566,19
2461,13.898128093844866,100.71036745402368,69567,19
2462,13.898085769420224,100.71037090968927,69568,19
2463,13.897998287831395,100.71037933782443,69569,19
2464,13.89795558333868,100.71038125355774,69570,19
2465,13.897919100612688,100.71038214095246,69571,19
2466,13.897883862438809,100.71038701427668,69572,19
2467,13.897848190295967,100.71038665916348,69573,19
2468,13.897811824274404,100.71039107390584,69574,19
2469,13.897775481540306,100.7103951331241,69575,19
2470,13.897740305446916,100.7103972110468,69576,19
2471,13.897704773717344,100.71039875273324,69577,19
2472,13.897668820310322,100.71040130792494,69578,19
2473,13.897632527917326,100.71040480134212,69579,19
2474,13.897595289010376,100.71040541348128,69580,19
2475,13.89755985494904,100.71041106763582,69581,19
2476,13.89752426998328,100.71041046084628,69582,19
2477,13.89748861753625,100.7104164124894,69583,19
2478,13.897451953479882,100.7104162527567,69584,19
2479,13.897415151254478,100.7104204929754,69585,19
2480,13.897379054410218,100.71042230242136,69586,19
2481,13.89734226464438,100.7104245576013,69587,19
2482,13.897298916052364,100.71042799648488,69588,19
2483,13.897218808538216,100.71043364915953,69589,19
2484,13.897181336689489,100.71043766547828,69590,19
2485,13.897143481463406,100.71043676318769,69591,19
2486,13.897107930469796,100.71044214191068,69592,19
2487,13.897072681960267,100.71044355825724,69593,19
2488,13.89703636750912,100.71044447482892,69594,19
2489,13.897000734542504,100.71045012428796,69595,19
2490,13.896964312223725,100.71044979803308,69596,19
2491,13.896928347755257,100.71045370518276,69597,19
2492,13.89688473917564,100.710456230367,69598,19
2493,13.89683533716168,100.71046095735528,69599,19
2494,13.896793131596755,100.71046353338907,69600,19
2495,13.89675680112636,100.71046600722453,69601,19
2496,13.896720963772896,100.71046875386835,69602,19
2497,13.896685536714765,100.71047097435722,69603,19
2498,13.89664922169858,100.71047254660924,69604,19
2499,13.896612747655338,100.71047665603054,69605,19
2500,13.896577554736956,100.7104803223811,69606,19
2501,13.89654102130574,100.71048059681172,69607,19
2502,13.896502097805245,100.71048576868064,69608,19
2503,13.896425011369107,100.71048807508951,69609,19
2504,13.896387027183252,100.7104899406202,69610,19
2505,13.89635114263076,100.71049613147096,69611,19
2506,13.896315044879303,100.71049745921252,69612,19
2507,13.896280080639562,100.71049941450376,69613,19
2508,13.896243496377478,100.71050047529934,69614,19
2509,13.896207456192029,100.71050492494425,69615,19
2510,13.896172956677717,100.71050673588606,69616,19
2511,13.896136187011928,100.71050941457672,69617,19
2512,13.896093659427804,100.71051624027886,69618,19
2513,13.89604428206053,100.7105173547828,69619,19
2514,13.89600155694311,100.71052153123482,69620,19
2515,13.895965936211166,100.71052217076556,69621,19
2516,13.895928287182006,100.71052348301345,69622,19
2517,13.895892097909323,100.71052713708116,69623,19
2518,13.89585591150502,100.7105287491751,69624,19
2519,13.89581887734795,100.71053403220354,69625,19
2520,13.895783092514456,100.71053702922951,69626,19
2521,13.89574814568303,100.71053686521252,69627,19
2522,13.895709302162702,100.71054053756914,69628,19
2523,13.89560803177584,100.71048661848006,69629,19
2524,13.89561173127404,100.71052981899618,69630,19
2525,13.895612209153922,100.71056965342116,69631,19
2526,13.895615275641871,100.71061183124152,69632,19
2534,13.895974217696356,100.71306236243836,98372,20
2535,13.896094725779696,100.71305338753044,98373,20
2536,13.896215232411825,100.71304441011117,98374,20
2537,13.896335740655626,100.71303543387704,98375,20
2538,13.896456244979609,100.71302645697816,98376,20
2539,13.896576749190013,100.7130174804252,98377,20
2540,13.896697255873004,100.71300850471188,98378,20
2541,13.896817761999367,100.71299952783173,98379,20
2542,13.89693827105374,100.71299055133238,98380,20
2543,13.897058777648985,100.71298157615092,98381,20
2544,13.897179284077184,100.71297259863778,98382,20
2545,13.897299792658147,100.71296362241706,98383,20
2546,13.897420296791957,100.7129546457723,98384,20
2547,13.897540800931017,100.712945669126,98385,20
2548,13.89766130967278,100.7129366929108,98386,20
2549,13.8977818163724,100.7129277175305,98387,20
2550,13.897902322763915,100.71291873994792,98388,20
2551,13.898022829192284,100.712909764443,98389,20
2552,13.898143335760077,100.71290078718884,98390,20
2553,13.898263844204056,100.71289181065364,98391,20
2554,13.898395522360474,100.71288200225364,98392,20
2555,13.899149857600088,100.71282582130809,98393,20
2556,13.899281507069,100.71281601613391,98394,20
2557,13.899402013635813,100.71280704103,98395,20
2558,13.89952886226027,100.71279539184724,98396,20
2559,13.899672022935452,100.71278473744523,98397,20
2560,13.899690439935622,100.71302736862836,98424,20
2561,13.899552051802289,100.71303738062564,98425,20
2562,13.899422590679505,100.7130467456797,98426,20
2563,13.89930206247938,100.7130554633705,98427,20
2564,13.899181533573351,100.713064183826,98428,20
2565,13.8990610048844,100.71307290437709,98429,20
2566,13.898905632331314,100.71308985494144,98430,20
2567,13.898681670240087,100.71310605684216,98431,20
2568,13.898525317862148,100.71311165865134,98432,20
2569,13.898404786763138,100.71312037873312,98433,20
2570,13.89828425770513,100.71312909913028,98434,20
2571,13.898163728438938,100.71313781743972,98435,20
2572,13.898043197639748,100.71314653444652,98436,20
2573,13.897922664051952,100.71315525636058,98437,20
2574,13.897802132658972,100.71316397611636,98438,20
2575,13.897681618470244,100.71317287785058,98439,20
2576,13.897561075003356,100.71318141711482,98440,20
2577,13.89744054568864,100.7131901376026,98441,20
2578,13.8973200139368,100.713198856886,98442,20
2579,13.897199481366824,100.71320757277122,98443,20
2580,13.897078967205667,100.71321650365827,98444,20
2581,13.896958421357168,100.7132250140112,98445,20
2582,13.896837892318818,100.71323373458158,98446,20
2583,13.896717360587475,100.71324245590976,98447,20
2584,13.89659682947096,100.71325117580854,98448,20
2585,13.89647630066918,100.71325989607632,98449,20
2586,13.896355769049029,100.71326861342564,98450,20
2587,13.89623523875795,100.71327733195164,98451,20
2588,13.896114707203653,100.71328605331516,98452,20
2589,13.895994175792795,100.71329477326978,98453,20
2590,13.89904261582264,100.71283380888976,98454,20
2591,13.898734379098729,100.7128523592166,98455,20
2593,13.894893857446595,100.71496809489535,10491,21
2594,13.896691526548418,100.7148681009628,10492,21
2595,13.898181889072472,100.71477527536808,10493,21
2596,13.897062732034955,100.71536146170456,10501,21
2597,13.896168563508324,100.71552473284972,10502,21
2617,13.894896097409468,100.70611876857592,103546,1
2618,13.895028674288357,100.70610806278782,103547,1
2619,13.89515443307804,100.70609649473988,103548,1
2620,13.895280190662191,100.70608492686722,103549,1
2621,13.895284657879715,100.70631491953678,103638,1
2622,13.895158688273138,100.7063265355505,103639,1
2623,13.895032718102062,100.70633815339276,103640,1
2624,13.89490104395416,100.70635207079653,103641,1
2625,13.894758974916444,100.70637587266262,103642,1
2626,13.894750463747185,100.70611988561392,103643,1
2627,13.894851499790752,100.70581455569204,104596,2
2628,13.895034273170914,100.70570841525488,104597,2
2629,13.895062593032712,100.70586357648348,104598,2
2630,13.895189871326153,100.7058518662684,104599,2
2631,13.895181858356509,100.70569555591952,104600,2
2632,13.894849065685468,100.7056906667226,104692,2
2677,13.89501385971919,100.71285911214828,33334,17
2678,13.894811861414482,100.71287605142042,33335,17
2679,13.895040311655002,100.7130173963566,33339,17
2680,13.894682999330549,100.71304639341837,33340,17
2681,13.894306286419454,100.71307622063684,33341,17
2693,13.894537151699012,100.71043031845689,69170,19
2694,13.89508706665328,100.71066621848176,69171,19
2695,13.895082779481116,100.7106231464746,69172,19
2696,13.895080673621202,100.71058586488718,69173,19
2697,13.89507753447179,100.71055046122282,69174,19
2698,13.895077179762785,100.71051419186996,69175,19
2699,13.89507388226396,100.71047787508154,69176,19
2700,13.89507054030785,100.71044110972436,69177,19
2701,13.895067428854908,100.7104047103772,69178,19
2702,13.89506523389572,100.71036717951802,69179,19
2703,13.895063153152384,100.71032541192598,69180,19
2704,13.894921862353184,100.71035646071712,69181,19
2705,13.894919810002843,100.71040674086832,69182,19
2706,13.894922664945708,100.71044358395037,69183,19
2707,13.894925214382946,100.7104796266319,69184,19
2708,13.894925921120551,100.71051731637988,69185,19
2709,13.894929833899274,100.71055289978844,69186,19
2710,13.894930376573685,100.71058972460936,69187,19
2711,13.89493388645865,100.71062718477523,69188,19
2712,13.894937095692004,100.71067170046298,69189,19
2713,13.894719367924736,100.71068594794392,69190,19
2714,13.894713877639068,100.71064182925213,69191,19
2715,13.894713728885252,100.71060541549912,69192,19
2716,13.894710569817123,100.71057153349275,69193,19
2717,13.894707781324172,100.71053464953177,69194,19
2718,13.894705954692206,100.7104980851278,69195,19
2719,13.8947047546838,100.71046065277449,69196,19
2720,13.894706870116591,100.7104105745676,69197,19
2721,13.894563880941709,100.71044679391473,69198,19
2722,13.894561934791414,100.71049893977208,69199,19
2723,13.894561727109366,100.71053570857632,69200,19
2724,13.894566370029516,100.71057247964376,69201,19
2725,13.894567727036838,100.71060894198048,69202,19
2726,13.894571622189911,100.71064507810924,69203,19
2727,13.894573992536165,100.7106924879878,69204,19
2728,13.894357887673907,100.71070671345096,69205,19
2729,13.89435680249684,100.7106629871982,69206,19
2730,13.894351678361692,100.71062656088397,69207,19
2731,13.894349610070911,100.710589547467,69208,19
2732,13.894346593064638,100.71055220065568,69209,19
2733,13.8943487653375,100.71049906948778,69210,19
2734,13.894248527975314,100.71061648693832,69211,19
2735,13.894195290126756,100.71062314500196,69212,19
2736,13.894151461065244,100.7106293091145,69213,19
2737,13.89410867295597,100.71063899856802,69214,19
2738,13.894064085983484,100.71064297403876,69215,19
2739,13.894018239508153,100.71065289680512,69216,19
2740,13.893972971450308,100.71065512232028,69217,19
2741,13.89393049154328,100.71066324877476,69218,19
2742,13.893885836115174,100.71066995074092,69219,19
2743,13.893832666643394,100.71067976727848,69220,19
2744,13.893765560847736,100.7106886658892,69221,19
2745,13.893701893521296,100.71069924315282,69222,19
2746,13.893639531641051,100.71070641027352,69223,19
2747,13.89357122110497,100.71040149097205,69224,19
2748,13.893641208893188,100.71038204571305,69226,19
2749,13.894418144917042,100.71020978035172,69227,19
